,Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Batsman
10037,4*,4.0,5.0,80.0,1.0,0.0,v West Indies,Kingstown,Nathan Lyon
10038,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Nathan Lyon
10039,8*,8.0,3.0,266.66,0.0,1.0,v Zimbabwe,Harare,Nathan Lyon
10040,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Harare,Nathan Lyon
10041,0*,0.0,0.0,0.0,0.0,0.0,v South Africa,Harare,Nathan Lyon
10042,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Nathan Lyon
10043,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Nathan Lyon
10044,DNB,0.0,0.0,0.0,0.0,0.0,v India,Canberra,Nathan Lyon
10045,DNB,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Nathan Lyon
10046,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Providence,Nathan Lyon
10047,30,30.0,31.0,96.77,4.0,0.0,v South Africa,Providence,Nathan Lyon
10048,4*,4.0,6.0,66.66,0.0,0.0,v Sri Lanka,Colombo (RPS),Nathan Lyon
10049,3*,3.0,3.0,100.0,0.0,0.0,v England,Chester-le-Street,Nathan Lyon
10050,1,1.0,10.0,10.0,0.0,0.0,v England,Manchester,Nathan Lyon
10051,DNB,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Nathan Lyon
10052,12*,12.0,5.0,240.0,1.0,1.0,v India,Adelaide,Nathan Lyon
10053,6*,6.0,6.0,100.0,1.0,0.0,v India,Nagpur,Nathan Lyon
10054,DNB,0.0,0.0,0.0,0.0,0.0,v India,Ranchi,Nathan Lyon
10055,1*,1.0,3.0,33.33,0.0,0.0,v India,Delhi,Nathan Lyon
10056,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Nathan Lyon
10057,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Nathan Lyon
10058,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Nathan Lyon
10059,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Nathan Lyon
10060,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Nathan Lyon
10061,3,3.0,11.0,27.27,0.0,0.0,v Sri Lanka,Melbourne,Usman Khawaja
10062,8*,8.0,15.0,53.33,1.0,0.0,v West Indies,Perth,Usman Khawaja
10063,3,3.0,14.0,21.42,0.0,0.0,v West Indies,Perth,Usman Khawaja
10064,50,50.0,49.0,102.04,7.0,0.0,v New Zealand,Wellington,Usman Khawaja
10065,44,44.0,36.0,122.22,4.0,2.0,v New Zealand,Hamilton,Usman Khawaja
10066,27,27.0,38.0,71.05,5.0,0.0,v West Indies,Providence,Usman Khawaja
10067,2,2.0,7.0,28.57,0.0,0.0,v South Africa,Providence,Usman Khawaja
10068,59,59.0,71.0,83.09,4.0,1.0,v South Africa,Basseterre,Usman Khawaja
10069,98,98.0,123.0,79.67,4.0,3.0,v West Indies,Basseterre,Usman Khawaja
10070,TDNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Bridgetown,Usman Khawaja
10071,17,17.0,17.0,100.0,1.0,0.0,v West Indies,Bridgetown,Usman Khawaja
10072,14,14.0,14.0,100.0,3.0,0.0,v West Indies,Bridgetown,Usman Khawaja
10073,0,0.0,2.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Usman Khawaja
10074,6,6.0,6.0,100.0,1.0,0.0,v Sri Lanka,Pallekele,Usman Khawaja
10075,82*,82.0,77.0,106.49,8.0,2.0,v Ireland,Benoni,Usman Khawaja
10076,17,17.0,21.0,80.95,1.0,0.0,v Pakistan,Melbourne,Usman Khawaja
10077,9,9.0,20.0,45.0,2.0,0.0,v Pakistan,Perth,Usman Khawaja
10078,30,30.0,49.0,61.22,2.0,0.0,v Pakistan,Sydney,Usman Khawaja
10079,59,59.0,81.0,72.83,6.0,0.0,v India,Sydney,Usman Khawaja
10080,21,21.0,23.0,91.3,3.0,0.0,v India,Adelaide,Usman Khawaja
10081,34,34.0,51.0,66.66,2.0,0.0,v India,Melbourne,Usman Khawaja
10082,50,50.0,76.0,65.78,5.0,1.0,v India,Hyderabad (Deccan),Usman Khawaja
10083,38,38.0,37.0,102.7,6.0,0.0,v India,Nagpur,Usman Khawaja
10084,104,104.0,113.0,92.03,11.0,1.0,v India,Ranchi,Usman Khawaja
10085,91,91.0,99.0,91.91,7.0,0.0,v India,Mohali,Usman Khawaja
10086,100,100.0,106.0,94.33,10.0,2.0,v India,Delhi,Usman Khawaja
10087,24,24.0,30.0,80.0,3.0,0.0,v Pakistan,Sharjah,Usman Khawaja
10088,88,88.0,109.0,80.73,8.0,0.0,v Pakistan,Sharjah,Usman Khawaja
10089,0,0.0,6.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Usman Khawaja
10090,62,62.0,78.0,79.48,6.0,0.0,v Pakistan,Dubai (DSC),Usman Khawaja
10091,98,98.0,111.0,88.28,10.0,0.0,v Pakistan,Dubai (DSC),Usman Khawaja
10092,7*,7.0,6.0,116.66,1.0,0.0,v England,Cardiff,Nathan Coulter-Nile
10093,3,3.0,5.0,60.0,0.0,0.0,v India,Bengaluru,Nathan Coulter-Nile
10094,DNB,0.0,0.0,0.0,0.0,0.0,v England,Melbourne,Nathan Coulter-Nile
10095,16,16.0,23.0,69.56,0.0,1.0,v England,Brisbane,Nathan Coulter-Nile
10096,DNB,0.0,0.0,0.0,0.0,0.0,v England,Sydney,Nathan Coulter-Nile
10097,8*,8.0,12.0,66.66,0.0,0.0,v England,Perth,Nathan Coulter-Nile
10098,15,15.0,18.0,83.33,1.0,0.0,v England,Adelaide,Nathan Coulter-Nile
10099,9*,9.0,8.0,112.5,1.0,0.0,v South Africa,Perth,Nathan Coulter-Nile
10100,2,2.0,10.0,20.0,0.0,0.0,v South Africa,Perth,Nathan Coulter-Nile
10101,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Melbourne,Nathan Coulter-Nile
10102,DNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Belfast,Nathan Coulter-Nile
10103,DNB,0.0,0.0,0.0,0.0,0.0,v England,Southampton,Nathan Coulter-Nile
10104,0*,0.0,0.0,0.0,0.0,0.0,v England,Lord's,Nathan Coulter-Nile
10105,0,0.0,7.0,0.0,0.0,0.0,v South Africa,Providence,Nathan Coulter-Nile
10106,1*,1.0,1.0,100.0,0.0,0.0,v West Indies,Basseterre,Nathan Coulter-Nile
10107,15,15.0,10.0,150.0,1.0,0.0,v West Indies,Bridgetown,Nathan Coulter-Nile
10108,2,2.0,5.0,40.0,0.0,0.0,v India,Chennai,Nathan Coulter-Nile
10109,8,8.0,20.0,40.0,0.0,0.0,v India,Kolkata,Nathan Coulter-Nile
10110,DNB,0.0,0.0,0.0,0.0,0.0,v India,Indore,Nathan Coulter-Nile
10111,DNB,0.0,0.0,0.0,0.0,0.0,v India,Bengaluru,Nathan Coulter-Nile
10112,0,0.0,1.0,0.0,0.0,0.0,v India,Nagpur,Nathan Coulter-Nile
10113,34,34.0,31.0,109.67,5.0,1.0,v South Africa,Perth,Nathan Coulter-Nile
10114,28,28.0,27.0,103.7,3.0,0.0,v India,Hyderabad (Deccan),Nathan Coulter-Nile
10115,4,4.0,4.0,100.0,0.0,0.0,v India,Nagpur,Nathan Coulter-Nile
10116,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Nathan Coulter-Nile
10117,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Nathan Coulter-Nile
10118,2*,2.0,2.0,100.0,0.0,0.0,v Pakistan,Dubai (DSC),Nathan Coulter-Nile
10119,DNB,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Jason Behrendorff
10120,1*,1.0,1.0,100.0,0.0,0.0,v India,Adelaide,Jason Behrendorff
10121,DNB,0.0,0.0,0.0,0.0,0.0,v India,Hyderabad (Deccan),Jason Behrendorff
10122,DNB,0.0,0.0,0.0,0.0,0.0,v India,Mohali,Jason Behrendorff
10123,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Jason Behrendorff
10124,6*,6.0,3.0,200.0,0.0,0.0,v Pakistan,Dubai (DSC),Jason Behrendorff
10125,27,27.0,24.0,112.5,4.0,0.0,v England,Brisbane,Alex Carey 
10126,6,6.0,5.0,120.0,1.0,0.0,v England,Chester-le-Street,Alex Carey 
10127,44,44.0,40.0,110.0,5.0,1.0,v England,Manchester,Alex Carey 
10128,33,33.0,71.0,46.47,2.0,0.0,v South Africa,Perth,Alex Carey 
10129,47,47.0,72.0,65.27,4.0,0.0,v South Africa,Adelaide,Alex Carey 
10130,42,42.0,41.0,102.43,1.0,1.0,v South Africa,Hobart,Alex Carey 
10131,24,24.0,31.0,77.41,5.0,0.0,v India,Sydney,Alex Carey 
10132,18,18.0,27.0,66.66,2.0,0.0,v India,Adelaide,Alex Carey 
10133,5,5.0,11.0,45.45,1.0,0.0,v India,Melbourne,Alex Carey 
10134,36*,36.0,37.0,97.29,5.0,0.0,v India,Hyderabad (Deccan),Alex Carey 
10135,22,22.0,24.0,91.66,2.0,0.0,v India,Nagpur,Alex Carey 
10136,21*,21.0,17.0,123.52,3.0,0.0,v India,Ranchi,Alex Carey 
10137,21,21.0,15.0,140.0,2.0,0.0,v India,Mohali,Alex Carey 
10138,3,3.0,9.0,33.33,0.0,0.0,v India,Delhi,Alex Carey 
10139,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Alex Carey 
10140,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Alex Carey 
10141,25*,25.0,21.0,119.04,0.0,1.0,v Pakistan,Abu Dhabi,Alex Carey 
10142,55,55.0,67.0,82.08,3.0,0.0,v Pakistan,Dubai (DSC),Alex Carey 
10143,0,0.0,2.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Alex Carey 
10144,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Pat Cummins 
10145,11*,11.0,8.0,137.5,1.0,0.0,v South Africa,Port Elizabeth,Pat Cummins 
10146,6*,6.0,10.0,60.0,1.0,0.0,v South Africa,Durban,Pat Cummins 
10147,TDNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Belfast,Pat Cummins 
10148,4,4.0,4.0,100.0,1.0,0.0,v England,Lord's,Pat Cummins 
10149,1*,1.0,1.0,100.0,0.0,0.0,v South Africa,Melbourne,Pat Cummins 
10150,0,0.0,4.0,0.0,0.0,0.0,v South Africa,Sydney,Pat Cummins 
10151,DNB,0.0,0.0,0.0,0.0,0.0,v England,Sydney,Pat Cummins 
10152,DNB,0.0,0.0,0.0,0.0,0.0,v India,Melbourne,Pat Cummins 
10153,DNB,0.0,0.0,0.0,0.0,0.0,v England,Hobart,Pat Cummins 
10154,7*,7.0,30.0,23.33,1.0,0.0,v New Zealand,Auckland,Pat Cummins 
10155,DNB,0.0,0.0,0.0,0.0,0.0,v Scotland,Hobart,Pat Cummins 
10156,DNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Belfast,Pat Cummins 
10157,DNB,0.0,0.0,0.0,0.0,0.0,v England,Southampton,Pat Cummins 
10158,DNB,0.0,0.0,0.0,0.0,0.0,v England,Lord's,Pat Cummins 
10159,5,5.0,5.0,100.0,0.0,0.0,v England,Manchester,Pat Cummins 
10160,DNB,0.0,0.0,0.0,0.0,0.0,v England,Leeds,Pat Cummins 
10161,DNB,0.0,0.0,0.0,0.0,0.0,v England,Manchester,Pat Cummins 
10162,0*,0.0,1.0,0.0,0.0,0.0,v New Zealand,Sydney,Pat Cummins 
10163,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Canberra,Pat Cummins 
10164,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Melbourne,Pat Cummins 
10165,15,15.0,32.0,46.87,0.0,0.0,v Pakistan,Brisbane,Pat Cummins 
10166,0,0.0,3.0,0.0,0.0,0.0,v Pakistan,Melbourne,Pat Cummins 
10167,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Perth,Pat Cummins 
10168,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sydney,Pat Cummins 
10169,1*,1.0,1.0,100.0,0.0,0.0,v Pakistan,Adelaide,Pat Cummins 
10170,36,36.0,28.0,128.57,5.0,1.0,v New Zealand,Auckland,Pat Cummins 
10171,27,27.0,35.0,77.14,1.0,2.0,v New Zealand,Hamilton,Pat Cummins 
10172,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Birmingham,Pat Cummins 
10173,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,The Oval,Pat Cummins 
10174,4,4.0,7.0,57.14,0.0,0.0,v England,Birmingham,Pat Cummins 
10175,9,9.0,7.0,128.57,1.0,0.0,v India,Chennai,Pat Cummins 
10176,0,0.0,1.0,0.0,0.0,0.0,v India,Kolkata,Pat Cummins 
10177,DNB,0.0,0.0,0.0,0.0,0.0,v India,Indore,Pat Cummins 
10178,DNB,0.0,0.0,0.0,0.0,0.0,v India,Bengaluru,Pat Cummins 
10179,2*,2.0,2.0,100.0,0.0,0.0,v India,Nagpur,Pat Cummins 
10180,12,12.0,10.0,120.0,1.0,0.0,v England,Melbourne,Pat Cummins 
10181,1*,1.0,2.0,50.0,0.0,0.0,v England,Sydney,Pat Cummins 
10182,3,3.0,9.0,33.33,0.0,0.0,v England,Adelaide,Pat Cummins 
10183,12,12.0,26.0,46.15,0.0,0.0,v South Africa,Perth,Pat Cummins 
10184,3,3.0,8.0,37.5,0.0,0.0,v South Africa,Adelaide,Pat Cummins 
10185,7*,7.0,12.0,58.33,1.0,0.0,v South Africa,Hobart,Pat Cummins 
10186,0*,0.0,0.0,0.0,0.0,0.0,v India,Hyderabad (Deccan),Pat Cummins 
10187,0,0.0,2.0,0.0,0.0,0.0,v India,Nagpur,Pat Cummins 
10188,DNB,0.0,0.0,0.0,0.0,0.0,v India,Ranchi,Pat Cummins 
10189,DNB,0.0,0.0,0.0,0.0,0.0,v India,Mohali,Pat Cummins 
10190,15,15.0,8.0,187.5,2.0,0.0,v India,Delhi,Pat Cummins 
10191,2*,2.0,4.0,50.0,0.0,0.0,v Pakistan,Abu Dhabi,Pat Cummins 
10192,16,16.0,28.0,57.14,0.0,0.0,v Sri Lanka,Melbourne,Aaron Finch 
10193,4,4.0,15.0,26.66,0.0,0.0,v Sri Lanka,Adelaide,Aaron Finch 
10194,10,10.0,6.0,166.66,1.0,0.0,v West Indies,Perth,Aaron Finch 
10195,11,11.0,22.0,50.0,2.0,0.0,v West Indies,Perth,Aaron Finch 
10196,38,38.0,41.0,92.68,5.0,0.0,v West Indies,Canberra,Aaron Finch 
10197,25,25.0,30.0,83.33,5.0,0.0,v West Indies,Sydney,Aaron Finch 
10198,1,1.0,5.0,20.0,0.0,0.0,v West Indies,Melbourne,Aaron Finch 
10199,148,148.0,114.0,129.82,16.0,7.0,v Scotland,Edinburgh,Aaron Finch 
10200,45,45.0,45.0,100.0,4.0,1.0,v England,Manchester,Aaron Finch 
10201,TDNB,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,Aaron Finch 
10202,0,0.0,1.0,0.0,0.0,0.0,v England,Cardiff,Aaron Finch 
10203,26,26.0,32.0,81.25,6.0,0.0,v England,Southampton,Aaron Finch 
10204,72,72.0,79.0,91.13,8.0,3.0,v India,Pune,Aaron Finch 
10205,50,50.0,53.0,94.33,7.0,1.0,v India,Jaipur,Aaron Finch 
10206,38,38.0,44.0,86.36,6.0,0.0,v India,Mohali,Aaron Finch 
10207,5,5.0,10.0,50.0,1.0,0.0,v India,Ranchi,Aaron Finch 
10208,20,20.0,28.0,71.42,3.0,0.0,v India,Nagpur,Aaron Finch 
10209,5,5.0,5.0,100.0,1.0,0.0,v India,Bengaluru,Aaron Finch 
